project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,transcriber,abundance,confidence,min0_voc,min0_start,min1_voc,min1_start,min2_voc,min2_start,min3_voc,min3_start,min4_voc,min4_start,min5_voc,min5_start,min6_voc,min6_start,min7_voc,min7_start,min8_voc,min8_start,min9_voc,min9_start,comment,species_comment,source_file_name
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,TEWA,Oreothylpis peregrina,Tennessee Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,0.5,,,,,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Call,0.5,Call,1.5,Call,0.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,2,Scott Wilson,ONE,Confident,Non-vocal,36.5,,,,,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,NV-C,12.5,NV-C,30.5,NV-C,22.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,3m 1SPM,0,0,0,0,No audio quality issues,2,Scott Wilson,ONE,Confident,Non-vocal,38.5,Non-vocal,0.5,Non-vocal,18.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,3m 1SPM,0,0,0,0,No audio quality issues,3,Scott Wilson,ONE,Confident,Non-vocal,42.5,,,Non-vocal,11.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Scott Wilson,ONE,Confident,Song,1.5,Song,0.5,Song,4.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-28,2017-05-19,05:03:00,Transcribed,55.082729,-111.980908,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,2,Scott Wilson,ONE,Confident,Song,19.5,Song,46.5,Song,19.5,,,,,,,,,,,,,,,,,BG-0013-028_20170519_050300.wav
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,BCCH,Poecile atricapillus,Black-capped Chickadee,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,0.5,Song,3.5,Song,23.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,9.5,,,Song,45.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,34.5,Song,8.5,Song,24.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,1.5,,,,,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,0,0,0,0,No audio quality issues,2,Natasha Annich,ONE,Confident,Song,7.5,,,,,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Unknown far,Call,41.5,Call,18.5,Call,9.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,2,Natasha Annich,ONE,Unknown far,,,Song,21.5,,,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,3,Natasha Annich,ONE,Confident,,,Call,43.5,Call,0.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,0,No audio quality issues,4,Natasha Annich,ONE,Confident,,,,,Call,39.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,UNWO, ,Unknown Woodpecker,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,,,Non-vocal,18.5,Non-vocal,30.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,0.5,Song,7.5,Song,3.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,2,Natasha Annich,ONE,Confident,Song,0.5,Song,6.5,,,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-37,2017-05-19,05:03:00,Transcribed,55.087300,-111.990154,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,3,Natasha Annich,ONE,Confident,Song,6.5,Song,0.5,Song,1.5,,,,,,,,,,,,,,,,,BG-0013-037_20170519_050300.wac
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,BCFR,Pseudacris maculata,Boreal Chorus Frog,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,CI 3,Confident,Call,0.5,,,,,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,CANG,Branta canadensis,Canada Goose,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,,,Song,35.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,28.5,Song,9.5,Song,2.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,COLO,Gavia immer,Common Loon,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,TMTC,Confident,Call,0.5,Call,1.5,Call,21.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,TMTC,Confident,Song,2.5,Song,1.5,Song,7.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,TMTC,Confident,Song,1.5,Song,8.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,RCKI,Regulus calendula,Ruby-crowned Kinglet,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,29.5,Song,4.5,Song,5.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,WIWR,Troglodytes hiemalis,Winter Wren,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,,,Song,8.5,,,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,0.5,Song,5.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,WTSP,Zonotrichia albicollis,White-throated Sparrow,3m 1SPM,0,0,0,0,No audio quality issues,2,Jeremiah Kennedy,ONE,Confident,Song,41.5,Song,36.5,,,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Non-vocal,28.5,Non-vocal,26.5,Non-vocal,13.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-38,2017-05-21,05:00:00,Transcribed,55.088053,-111.980458,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,4.5,Song,0.5,Song,9.5,,,,,,,,,,,,,,,,,BG-0013-038_20170521_050000.wav
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,BCCH,Poecile atricapillus,Black-capped Chickadee,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,,,Song,18.5,,,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,CATO,Bufo hemiophrys,Canadian Toad,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,CI 2,To Be Checked,Song,11.5,Song,0.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,COLO,Gavia immer,Common Loon,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,Call,14.5,Call,7.5,Call,13.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,0.5,Song,0.5,Song,1.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,0,0,0,1,No audio quality issues,2,Natasha Annich,ONE,Confident,,,Song,5.5,Song,3.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,LINO, ,Light continuous industrial noise,3m 1SPM,0,0,0,1,No audio quality issues,0,Natasha Annich,N/A,Confident,N/A,0.5,N/A,0.5,N/A,0.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,12.5,Song,0.5,Song,8.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,UNPA, ,Unknown Passerine,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,Call,0.5,Call,3.5,Call,2.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-6,2017-05-21,05:00:00,Transcribed,55.072322,-112.000794,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,0,0,0,1,No audio quality issues,1,Natasha Annich,ONE,Confident,Song,2.5,,,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-006_20170521_050000.wac
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,BCCH,Poecile atricapillus,Black-capped Chickadee,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,TMTC,Confident,,,S-C,2.5,S-C,3.5,,,,,,,,,,,,,,,,ea 2-4vl: 100,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,BOCH,Poecile hudsonicus,Boreal Chickadee,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,Song,0.5,Song,0.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,Song,1.5,Song,20.5,Song,1.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,CORA,Corvus corax,Common Raven,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,,,,,Call,45.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,Song,14.5,Song,0.5,Song,2.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,PAWA,Setophaga palmarum,Palm Warbler,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,,,Song,22.5,,,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,RBGR,Pheucticus ludovicianus,Rose-breasted Grosbeak,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,,,,,Song,9.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,RCKI,Regulus calendula,Ruby-crowned Kinglet,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,TMTC,Confident,Song,0.5,Song,0.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,RUGR,Bonasa umbellus,Ruffed Grouse,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,Non-vocal,57.5,Non-vocal,0.5,Non-vocal,23.5,,,,,,,,,,,,,,,,drummingvl: 100,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,YBSA,Sphyrapicus varius,Yellow-bellied Sapsucker,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,ONE,Confident,,,Non-vocal,12.5,,,,,,,,,,,,,,,,,,tappingvl: 100,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-15,2017-05-23,04:57:00,Transcribed,55.078705,-112.010352,,YRWA,Setophaga coronata,Yellow-rumped Warbler,3m 1SPM,1,1,0,1,No audio quality issues,1,Angela Nerbas,TMTC,Confident,Song,3.5,,,Song,42.5,,,,,,,,,,,,,,,,ea 2-3vl: 100,BG-0013-015_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,1,1,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,1.5,Song,2.5,Song,8.5,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,CORA,Corvus corax,Common Raven,3m 1SPM,1,1,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,,,,,Call,52.5,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,HETH,Catharus guttatus,Hermit Thrush,3m 1SPM,1,1,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,4.5,Song,0.5,Song,6.5,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,LIRA, ,Light rain,3m 1SPM,1,1,0,0,No audio quality issues,0,Jeremiah Kennedy,N/A,Confident,N/A,0.5,N/A,0.5,N/A,0.5,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,LIWI, ,Light wind,3m 1SPM,1,1,0,0,No audio quality issues,0,Jeremiah Kennedy,N/A,Confident,N/A,21.5,N/A,0.5,,,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,MYWA,Setophaga coronata coronata,Myrtle Warbler,3m 1SPM,1,1,0,0,No audio quality issues,1,Jeremiah Kennedy,ONE,Confident,Song,5.5,Song,0.5,,,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-27,2017-05-23,04:57:00,Transcribed,55.082840,-111.990529,,MYWA,Setophaga coronata coronata,Myrtle Warbler,3m 1SPM,1,1,0,0,No audio quality issues,2,Jeremiah Kennedy,ONE,Confident,,,Song,0.5,Song,6.5,,,,,,,,,,,,,,,,,BG-0013-027_20170523_045700.wav
Big Grids 2017,BU,BG-13-38,2017-05-23,04:57:00,Transcribed,55.088053,-111.980458,,BCFR,Pseudacris maculata,Boreal Chorus Frog,3m 1SPM,1,0,0,0,No audio quality issues,1,Angela Nerbas,CI 2,Confident,Song,0.5,,,,,,,,,,,,,,,,,,,,ea 2-4vl: 100,BG-0013-038_20170523_045700.wav
Big Grids 2017,BU,BG-13-38,2017-05-23,04:57:00,Transcribed,55.088053,-111.980458,,CHSP,Spizella passerina,Chipping Sparrow,3m 1SPM,1,0,0,0,No audio quality issues,1,Angela Nerbas,ONE,Confident,,,Song,46.5,Song,0.5,,,,,,,,,,,,,,,,,BG-0013-038_20170523_045700.wav
Big Grids 2017,BU,BG-13-38,2017-05-23,04:57:00,Transcribed,55.088053,-111.980458,,LIRA, ,Light rain,3m 1SPM,1,0,0,0,No audio quality issues,0,Angela Nerbas,N/A,Confident,N/A,0.5,N/A,0.5,N/A,0.5,,,,,,,,,,,,,,,,,BG-0013-038_20170523_045700.wav
Big Grids 2017,BU,BG-13-38,2017-05-23,04:57:00,Transcribed,55.088053,-111.980458,,OVEN,Seiurus aurocapilla,Ovenbird,3m 1SPM,1,0,0,0,No audio quality issues,1,Angela Nerbas,TMTC,Confident,Song,1.5,Song,6.5,Song,2.5,,,,,,,,,,,,,,,,ea 2-3vl: 100,BG-0013-038_20170523_045700.wav
